doc_name,ClasstargetResult,ARI readability feature,Articles count,Auxiliary verbs count,Char Count,Coleman-Liau readability feature,Complete URL link count,Complete URL link count per length,Complete URL link count per section,Coordination conjunctions count,Correlative conjunctions count,Flesch Kincaid Readability Feature,Flesch Reading Ease Readability Feature,Gunning Fog Index readability feature,Images count,Images per length,Images per section,Images per subsection,Indefinite pronouns count,Interrogative pronouns count,Large paragraph count,Large phrase count,Large phrase rate,Largest phrase size,Largest section size,Lasbarhetsindex readability feature,Mean section size,Mean subsection size,Paragraph count,Phrase count,Prepositions count,Pronouns count,Relative URL link count,Relative URL link count per length,Relative URL link count per section,Relative pronoums count,SMOG Grading readability feature,Same page link count,Same page link count per length,Same page link count per section,Section count,Sentences starting with articles,Sentences starting with auxiliary verbs,Sentences starting with coordination conjunctions,Sentences starting with correlative conjunctions,Sentences starting with indefinite pronouns,Sentences starting with interrogative pronouns,Sentences starting with prepositions,Sentences starting with pronouns,Sentences starting with relative pronoums,Sentences starting with subordinating conjunctions,Sentences starting with to be verbs,Short phrase rate,Shortest section size,Standard deviation of the section size,Subordinating conjunctions count,Subsection count,To be verbs count,Word Count
12632699,0.0c,19.214257142857136,2,0,811,6.903257142857143,1,0.0012330456226880397,1,0,0,20.21764285714286,28.035607142857177,20.014285714285716,0,0,0,0,0,0,0,3,0.5,59,0,50.035714285714285,0,207,1,4,6,0,3,0.0036991368680641184,3,0,16.228756555322953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,3,0,175
12639622,3.0c,10.428216896128628,297,31,18154,6.560651237890205,3,0.00016525283684036576,3,86,12,10.269410901262358,67.71990624553058,12.331972871047146,4,0.0002203371157871543,4,4,131,21,0,135,0.14685314685314685,1029,0,30.829932177617863,0,2341,1,143,377,86,251,0.013826154015643936,251,41,63.95900261651269,51,0.002809298226286218,51,0,38,0,0,0,3,0,8,15,1,5,0,0.7552447552447552,0,0,71,7,74,3716
12646556,2.0c,6.343665968251713,35,1,4779,6.602286302780637,1,0.0002092487968194183,1,19,0,9.0340915870592,60.11088311019569,9.37420362939025,3,0.0006277463904582549,3,3,3,1,0,45,0.3448275862068966,125,0,23.43550907347562,0,1065.25,1,58,57,9,102,0.021343377275580663,102,2,34.16087290176577,1,0.0002092487968194183,1,0,2,0,0,0,1,0,1,0,0,1,0,0.46551724137931033,0,0,16,4,1,971
12649059,0.0c,6.213124999999998,2,0,407,10.028750000000002,3,0.007371007371007371,3,1,0,8.846625,43.035875,10.06,0,0,0,0,0,0,0,4,0.3,22,0,25.15,0,190,1,10,5,2,10,0.02457002457002457,10,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.5,0,0,0,1,0,64
12649673,0.0c,12.455999999999996,3,0,195,15.099999999999998,1,0.005128205128205128,1,0,0,12.286666666666669,33.690000000000026,12.666666666666666,0,0,0,0,0,0,0,1,0,14,0,31.666666666666664,0,0,1,2,3,0,3,0.015384615384615384,3,0,8.477225575051662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
12651620,0.0c,5.795628571428569,2,0,307,9.526199999999996,3,0.009771986970684038,3,0,0,9.851714285714284,37.15300000000002,13.25714285714286,0,0,0,0,0,0,0,3,0.2857142857142857,15,0,33.142857142857146,0,182,1,7,5,1,6,0.019543973941368076,6,0,10.071067811865476,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.42857142857142855,0,0,0,1,0,50
12655436,0.0c,12.299465116279066,33,3,2586,11.450674418604653,0,0,0,21,1,13.047093023255815,39.81529069767444,14.832558139534886,0,0,0,0,7,1,0,15,0.4,141,0,37.08139534883721,0,549.75,1,20,63,8,38,0.014694508894044856,38,1,23.73644135332772,0,0,0,0,1,0,0,0,0,0,2,2,0,1,0,0.6,0,0,6,4,3,430
12662488,0.0c,4.513396226415093,2,0,327,7.6366037735849055,3,0.009174311926605503,3,0,0,8.96379245283019,40.236632075471704,8.157735849056605,0,0,0,0,0,0,0,3,0.2,15,0,20.39433962264151,0,196,1,10,5,1,6,0.01834862385321101,6,0,10.280109889280515,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,1,0,53
12665353,0.0c,10258,3,0,181,12.360666666666669,1,0.0055248618784530384,1,0,0,11.893333333333334,36.51000000000002,14,0,0,0,0,0,0,0,1,0,14,0,35,0,0,1,2,3,0,3,0.016574585635359115,3,0,8.477225575051662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
12665591,1.0c,11.240637352356444,26,4,3215,13.686163021868786,25,0.007776049766718507,25,15,0,12.700580633843996,30.355749912290975,13.790410478306631,0,0,0,0,0,1,0,24,0.38235294117647056,72,0,34.47602619576658,0,492.5,1,34,38,9,30,0.00933125972006221,30,3,25.427661492005804,1,0.00031104199066874026,1,0,1,1,0,0,0,0,2,2,0,1,0,0.38235294117647056,0,0,6,6,5,503
12670114,5.0c,11.571922716948954,386,79,24381,11.03743783520234,5,0.00020507772445756944,5,147,7,11.995901913271869,45.77207560229235,13.04288580885902,19,0.0007792953529387638,19,19,66,6,0,165,0.4120603015075377,321,0,32.60721452214755,0,2489.222222222222,1,199,472,77,365,0.014970673885402568,365,50,67.04685784642366,107,0.004388663303391985,107,0,17,0,0,0,6,0,14,3,0,7,0,0.4824120603015075,0,0,73,9,57,4102
12687058,0.0c,7.680103626943001,5,1,958,6.907720207253881,0,0,0,1,0,10.52352849740933,53.98954145077724,10.414300518134716,0,0,0,0,0,0,0,6,0.3,56,0,26.035751295336787,0,319.5,1,10,9,0,22,0.022964509394572025,22,0,16.892443989449802,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,2,2,193
12724861,0.0c,11.330137457044671,11,0,612,13.112164948453607,0,0,0,0,0,10.057268041237116,51.75160652920965,10.590378006872854,0,0,0,0,1,1,0,5,0.3333333333333333,40,0,26.47594501718213,0,0,1,6,7,6,0,0,0,4,12.848857801796104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,3,97
12754021,2.0c,7.991005988602336,57,8,4606,9.07522167487685,0,0,0,47,5,9.29305708490293,56.7940659712161,9.718381145561674,0,0,0,0,6,9,0,42,0.37254901960784315,92,0,24.295952863904184,0,1094.5,1,51,95,22,27,0.005861919235779418,27,16,31.495613697550013,18,0.0039079461571862786,18,0,5,0,0,0,0,0,1,4,0,0,0,0.4509803921568627,0,0,25,4,24,812
12772218,1.0c,10.082820512820511,7,0,1270,13.980307692307688,6,0.004724409448818898,6,5,0,11.99294871794872,28.3745512820513,13.564102564102564,1,0.0007874015748031496,1,1,3,0,0,9,0.2222222222222222,42,0,33.91025641025641,0,315,1,18,20,1,9,0.007086614173228346,9,1,16.96424004376894,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,1,0,195
12811367,3.0c,12.615441137034054,223,43,15200,11.124856254856253,4,0.0002631578947368421,4,108,9,12.364423884866364,46.98728479485118,13.680268993543333,0,0,0,0,38,11,0,97,0.4955752212389381,259,0,34.20067248385833,0,1936.571428571429,1,113,373,59,200,0.013157894736842105,200,29,53.73460357586329,51,0.003355263157894737,51,0,23,0,0,0,3,0,3,3,0,0,0,0.4247787610619469,0,0,64,7,48,2574
12821413,3.0c,15.147299789515884,250,67,16935,13.163175303197356,22,0.0012990847357543548,22,105,3,15.046523971801816,31.244680214493343,17.185982426247033,3,0.0001771479185119575,3,3,45,18,0,92,0.37272727272727274,258,0,42.964956065617585,0,1907625,1,110,313,77,109,0.006436374372601122,109,43,55.16320542297991,47,0.0027753173900206675,47,0,9,0,2,0,2,0,12,6,0,4,0,0.5454545454545454,0,0,54,8,77,2721
12823596,2.0c,13.838903954802255,30,7,3539,11.620457627118643,2,0.0005651313930488839,2,21,2,14.177499999999998,37.20257768361586,15.189265536723164,2,0.0005651313930488839,2,2,9,3,0,18,375,171,0,37.97316384180791,0,439,1,24,56,34,22,0.006216445323537723,22,4,27.289915602982237,16,0.004521051144391071,16,0,2,0,0,0,0,0,0,2,0,1,0,0.5833333333333334,0,0,7,6,6,590
12829833,1.0c,15.398361937128293,45,4,3390,13.716093457943929,5,0.0014749262536873156,5,14,0,15.531100254885304,27.025690314358545,16.755310110450296,0,0,0,0,2,2,0,21,0.2727272727272727,137,0,41.88827527612574,0,579.2,1,22,86,19,62,0.018289085545722714,62,4,26.130067012440755,1,0.0002949852507374631,1,0,1,0,0,0,0,0,3,5,0,0,0,0.5454545454545454,0,0,8,5,10,535
12832972,1.0c,6.286878318114248,72,8,4226,6.761720818291213,0,0,0,21,2,9.195993487647767,58.15351029942667,12.005011679762156,0,0,0,0,8,1,0,33,0.35294117647058826,138,0,30.012529199405392,0,1141.6666666666667,1,51,90,12,31,0.007335541883577852,31,5,31.827070610799147,10,0.00236630383341221,10,0,6,0,0,1,1,1,2,0,1,2,0,0.5098039215686274,0,0,13,3,20,831
12833892,4.0c,9.519374340472863,446,55,28966,9.958189259333205,29,0.0010011737899606435,29,180,10,9.954918853207086,55.55355787083252,10.956872201465934,6,0.0002071394048194435,6,6,45,42,0,223,375,297,0,27.392180503664832,0,2734.9,1,280,707,282,156,0.00538562452530553,156,89,73.77428911688199,318,0.010978388455430504,318,0,19,0,0,1,2,6,9,20,6,8,0,0.5035714285714286,0,0,100,10,71,5009
12838986,0.0c,1.948999999999998,1,0,102,4.135000000000002,0,0,0,0,0,8.960000000000004,48.63500000000002,4,0,0,0,0,0,0,0,0,0.5,0,0,10,0,0,1,2,1,0,2,0.0196078431372549,2,0,7.47213595499958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,20
12850367,2.0c,14.166021926389972,168,18,7566,11.477071260767424,0,0,0,59,0,12.777491151135475,48.943849882537194,14.757895066562256,0,0,0,0,17,3,0,48,0.42,156,0,36.89473766640564,0,1409,1,50,192,32,18,0.0023790642347343376,18,26,38.73513677041127,0,0,0,0,10,0,1,0,1,1,7,3,1,7,0,0.46,0,0,21,5,58,1277
12852210,0.0c,11.66873767258383,26,4,1932,10.083786982248522,0,0,0,4,0,12.05007100591716,48.80390335305722,11.38019723865878,0,0,0,0,5,0,0,10,0.3333333333333333,121,0,28.450493096646944,0,302,1,15,31,6,28,0.014492753623188406,28,1,21.384776310850235,6,0.003105590062111801,6,0,1,0,0,0,0,0,0,1,0,0,0,0.6666666666666666,0,0,7,4,5,338
12857968,4.0c,10.994413106364036,299,42,14968,10.445992990654208,2,0.00013361838588989844,2,94,6,11.45545616377392,49.233380062305315,13.526212728081887,3,0.00020042757883484769,3,3,27,11,0,102,0.42063492063492064,299,0,33.81553182020472,0,2349.8333333333335,1,126,410,56,105,0.007014965259219669,105,35,53.67543783727971,34,0.0022715125601282735,34,0,5,0,1,0,1,0,21,4,0,11,0,0.4444444444444444,0,0,45,6,75,2568
12876087,0.0c,0.4087499999999977,2,0,262,2.2512500000000024,2,0.007633587786259542,2,0,0,6.932000000000002,53.91300000000004,5.253333333333334,0,0,0,0,0,0,0,3,0.2,15,0,13.133333333333333,0,151,1,10,5,1,6,0.022900763358778622,6,0,9.928203230275509,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,1,0,48
12884746,0.0c,42.554270833333334,1,0,1463,17.006026785714287,2,0.001367053998632946,2,1,0,35.12821428571429,-23.79988095238093,35.58095238095239,0,0,0,0,0,0,0,1,0.3333333333333333,25,0,88.95238095238096,0,398.3333333333333,1,3,2,2,7,0.004784688995215311,7,0,17.966629547095764,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6666666666666666,0,0,1,3,0,224
12890652,3.0c,9.722874579965485,133,38,10185,9.101201101928378,1,9.818360333824252e-05,1,80,3,10.626477764659588,54.400356007628744,11.393999939454488,0,0,0,0,29,20,0,77,0.34065934065934067,197,0,28.484999848636217,0,1547.1666666666667,1,91,210,94,71,0.006971035837015219,71,34,45.60281680828159,33,0.003240058910162003,33,0,7,0,2,0,0,0,4,6,0,3,0,0.4725274725274725,0,0,43,6,43,1815
12911300,0.0c,1.4340898345153654,2,0,265,3.764255319148937,2,0.007547169811320755,2,0,0,8.038156028368793,46.73444444444448,6.34420803782506,0,0,0,0,0,0,0,3,0.2222222222222222,16,0,15.860520094562649,0,150,1,9,5,1,6,0.022641509433962263,6,0,9.855654600401044,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4444444444444444,0,0,0,1,0,47
12913332,0.0c,5.386930091185409,2,0,294,9.019574468085109,2,0.006802721088435374,2,0,0,9.37325227963526,39.82000000000002,7.792097264437691,0,0,0,0,0,0,0,3,0.14285714285714285,16,0,19.480243161094226,0,174,1,7,5,1,6,0.02040816326530612,6,0,9.855654600401044,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.42857142857142855,0,0,0,1,0,47
12917877,0.0c,6.520735294117646,4,0,710,5.557843137254903,0,0,0,0,0,7.2164624183006545,77.38783088235294,8.695751633986928,0,0,0,0,0,0,0,5,125,20,0,21.73937908496732,0,213,1,8,10,3,17,0.023943661971830985,17,0,15.36931687685298,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,875,0,0,0,2,3,153
12921994,2.0c,19.975662251655628,6,1,872,11.483576158940394,4,0.0045871559633027525,4,4,0,18.98150662251655,26.21146523178811,17.749006622516557,0,0,0,0,1,0,0,3,0.5,52,0,44.37251655629139,0,96,1,4,12,3,13,0.014908256880733946,13,0,15.288205727444508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,1,151
12924806,0.0c,4.489999999999998,2,0,175,6.9475757575757555,1,0.005714285714285714,1,0,0,9.796969696969697,44.415454545454566,9.248484848484848,0,0,0,0,0,0,0,1,0.6666666666666666,12,0,23.12121212121212,0,56,1,3,1,0,1,0.005714285714285714,1,0,8.744562646538029,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,1,0,33
12929797,3.0c,13.291202928870293,214,79,18360,13.998483263598324,7,0.0003812636165577342,7,145,8,13.203899023709903,34.45204937238495,14.760970711297071,4,0.00021786492374727668,4,4,49,13,0,125,0.35333333333333333,235,0,36.90242677824268,0,2994,1,150,366,78,147,0.008006535947712418,147,44,56.55371135598354,20,0.0010893246187363835,20,0,30,0,1,0,3,0,13,11,0,1,0,0.5,0,0,34,6,91,2868
12934902,0.0c,8.744863387978135,1,1,324,7.668688524590163,6,0.018518518518518517,6,1,0,15.94,16.996666666666698,16.657923497267756,0,0,0,0,0,0,0,2,0.3333333333333333,14,0,41.64480874316939,0,159,1,3,3,1,3,0.00925925925925926,3,0,10.810249675906654,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6666666666666666,0,0,0,1,0,61
12943367,2.0c,12.91212567885929,701,165,40576,11.101551548640398,20,0.0004929022082018927,20,224,16,14.032233338511263,36.26286876023906,15.507343119792392,3,7.393533123028391e-05,3,3,59,24,0,262,0.3447098976109215,521,0,38.76835779948098,0,2393.1875,1,293,861,246,422,0.010400236593059936,422,117,85.92767933567175,112,0.0027602523659305996,112,0,34,4,1,0,1,2,15,23,2,7,4,0.515358361774744,0,0,118,16,133,6877
12964279,0.0c,8.057623966942145,4,0,700,9.55677685950413,0,0,0,4,0,11.66577479338843,38.36411673553721,12.661570247933886,0,0,0,0,0,0,0,4,375,58,0,31.653925619834713,0,163.5,1,8,6,2,14,0.02,14,1,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,625,0,0,2,2,0,121
12987078,5.0c,14.798258577638023,341,61,17541,11.52902000678196,0,0,0,124,4,13.75194762477265,44.217872422084554,14.860631955362374,2,0.0001140185850293598,2,2,26,8,0,106,0.37272727272727274,290,0,37.151579888405934,0,2596.5,1,110,424,86,63,0.003591585428424834,63,31,57.30469592954186,44,0.0025084088706459153,44,0,13,0,0,1,1,1,7,11,1,9,0,0.4909090909090909,0,0,74,6,82,2949
12987244,0.0c,15.089999999999996,1,0,240,17.62727272727273,0,0,0,1,0,17.663181818181823,-2.185227272727275,13.872727272727277,0,0,0,0,0,0,0,1,0.5,23,0,34.68181818181819,0,0,1,2,1,0,7,0.029166666666666667,7,0,8.744562646538029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,33
12990206,4.0c,11.062004914452132,387,59,23855,10.95371890547264,2,8.383986585621463e-05,2,146,7,11.862431743720425,44.94199308336368,14.182210896735834,8,0.0003353594634248585,8,8,49,14,0,151,0.4390243902439024,311,0,35.45552724183958,0,3805,1,205,631,111,146,0.006120310207503668,146,53,66.40346993658943,57,0.002389436176902117,57,0,18,0,1,0,0,0,20,7,1,3,0,0.4292682926829268,0,0,72,6,120,4020
12996956,0.0c,13.135057471264368,0,0,217,18.18172413793103,0,0,0,0,0,17.88344827586207,-15.935287356321822,17.65977011494253,0,0,0,0,0,0,0,1,0.3333333333333333,16,0,44.14942528735632,0,0,1,3,3,0,4,0.018433179723502304,4,0,8.385164807134505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,29
13002738,2.0c,12.82689189189189,139,25,7964,11.71518018018018,0,0,0,59,5,11.95508708708709,48.89118918918922,14.135255255255254,5,0.0006278252134605726,5,5,22,8,0,57,0.4,170,0,35.338138138138135,0,831.4444444444445,1,60,203,33,59,0.0074083375188347565,59,10,39.49657518178932,15,0.0018834756403817176,15,0,8,0,0,0,3,0,4,7,0,4,0,0.45,0,0,34,9,33,1332
13009248,0.0c,13.225810810810811,1,0,476,14.251486486486488,3,0.0063025210084033615,3,1,0,15225,18.857500000000016,13.345945945945946,0,0,0,0,0,0,0,2,0.5,23,0,33.36486486486486,0,97.5,1,4,3,2,7,0.014705882352941176,7,0,11.602325267042628,1,0.0021008403361344537,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,1,2,0,74
13022223,0.0c,8.593289473684209,1,0,402,8.20855263157895,0,0,0,1,0,12.004210526315791,42.83947368421056,10.23157894736842,0,0,0,0,0,0,0,2,0.25,15,0,25.57894736842105,0,98.33333333333331,1,4,1,1,7,0.017412935323383085,7,0,11.717797887081348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,3,0,76
13103146,3.0c,11.418167229729733,140,20,8668,11.479604166666668,0,0,0,67,2,11.952661411411416,44.02739864864864,13.478228228228229,1,0.00011536686663590215,1,1,9,5,0,61,0.3783783783783784,173,0,33.69557057057057,0,1261.5,1,74,214,38,64,0.007383479464697739,64,16,40.94733192202055,14,0.0016151361329026304,14,0,5,0,1,1,1,0,8,5,1,9,0,0.47297297297297297,0,0,34,6,46,1440
13105009,3.0c,10.444354044302194,229,54,23852,12.264836430253862,33,0.0013835317793057186,33,174,8,11.307076971095883,41.88839515554682,11.979715635337072,7,0.0002934764380345464,7,7,50,8,0,173,0.4549180327868853,280,0,29.94928908834268,0,2409.777777777778,1,244,395,47,248,0.010397450947509644,248,33,64.81423784210236,98,0.004108670132483649,98,0,5,0,2,2,9,1,13,1,1,2,0,0.4262295081967213,0,0,83,9,75,3821
13108891,0.0c,12.496663206287998,32,20,3194,8.045203915171289,0,0,0,7,0,13.429183597805132,48.4101790745959,13.36405160907608,0,0,0,0,2,3,0,18,0.18181818181818185,137,0,33.4101290226902,0,456.6,1,22,54,13,21,0.006574827802128992,21,4,27.758836806279895,0,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0.7272727272727273,0,0,6,5,14,613
13110047,4.0c,8.66807254623044,314,37,16601,10.280483641536271,1,6.023733510029516e-05,1,86,3,10.11936557610242,49.58466714082505,12.111294452347083,5,0.0003011866755014758,5,5,18,14,0,125,0.43783783783783786,207,0,30.278236130867707,0,2940.2,1,185,461,102,138,0.008312752243840732,138,42,56.028294334251406,44,0.0026504427444129872,44,0,12,0,0,0,2,0,16,9,2,5,0,0.4486486486486487,0,0,59,5,75,2812
13143043,0.0c,13.043437499999996,22,2,1878,14.291354166666665,2,0.0010649627263045794,2,13,0,13.964722222222225,27.0025,14.283333333333337,0,0,0,0,3,0,0,9,375,83,0,35.708333333333336,0,376,1,16,28,3,12,0.006389776357827476,12,1,19.97056274847714,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5625,0,0,2,2,0,288
13144830,0.0c,6.437139303482585,6,0,883,9.512164179104476,0,0,0,3,0,10.896776119402986,24.893870646766175,8.652338308457713,0,0,0,0,0,0,0,9,0.2,27,0,21.63084577114428,0,0,1,30,17,1,0,0,0,0,14.575836902790224,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0.43333333333333335,0,0,3,0,1,134
13150750,0.0c,5.4978736517719575,6,0,683,8.305254237288135,1,0.0014641288433382138,1,3,0,8.593636363636364,52.55698767334363,8.019722650231126,0,0,0,0,0,1,0,6,0.3636363636363637,43,0,20.049306625577813,0,44.5,1,11,11,1,6,0.008784773060029283,6,2,13.862780491200215,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6363636363636364,0,0,2,2,3,118
13152041,5.0c,8.094467062482323,36,8,5659,7.365687022900762,4,0.0007068386640749249,4,19,0,12.876598812553013,37.31052728300821,10.625558382810292,1,0.00017670966601873123,1,1,2,3,0,34,0.35185185185185186,198,0,26.56389595702573,0,668.7142857142857,1,54,64,14,52,0.009188902632974024,52,3,35.37282811247729,13,0.002297225658243506,13,0,1,0,0,0,0,0,1,1,0,0,0,0.6111111111111112,0,0,7,7,8,1048
13160311,3.0c,12.647656751961897,168,33,9979,11.123897102306326,3,0.0003006313257841467,3,68,3,13.377142343407872,39.855899076190326,14.74669074751866,4,0.0004008417677121956,4,4,20,2,0,62,0.36486486486486486,201,0,36.86672686879665,0,2195.25,1,74,201,35,71,0.0071149413768914725,71,18,44.12177038990418,39,0.003908207235193907,39,0,11,0,1,0,0,0,5,6,0,3,0,0.527027027027027,0,0,18,4,18,1691
13222133,3.0c,13.23781340283884,193,25,10355,12.310232696897376,2,0.00019314340898116852,2,60,3,14.068879537746517,33.473893983167955,15.55136289410878,3,0.0002897151134717528,3,3,13,7,0,58,0.4473684210526316,200,0,38.87840723527195,0,1307.7142857142858,1,76,224,39,77,0.007436021245774988,77,26,43.93897898091744,21,0.0020280057943022696,21,0,8,0,0,0,2,0,10,3,0,6,0,0.47368421052631576,0,0,31,7,24,1676
13254894,2.0c,12.6594362902486,84,5,5932,11.3244702320888,4,0.0006743088334457181,4,41,1,13.864701174204203,35.77503726722318,16.11302632785983,0,0,0,0,2,4,0,37,0.29545454545454547,169,0,40.28256581964958,0,919,1,44,123,27,75,0.012643290627107217,75,5,34.480152477394384,42,0.0070802427511800405,42,0,3,0,0,0,0,0,4,2,0,1,0,0.5454545454545454,0,0,27,6,19,991
13263593,4.0c,10.855647346341511,390,47,20026,10.631719894520948,1,4.993508439029262e-05,1,128,3,11.31318776050091,49.09097412308262,13.552038533387304,6,0.0002996105063417557,6,6,34,14,0,128,0.4624277456647399,289,0,33.88009633346826,0,3095.8333333333335,1,173,531,96,99,0.004943573354638969,99,56,61.42088667591412,46,0.0022970138819534604,46,0,13,0,0,0,1,0,15,7,1,2,0,0.4393063583815029,0,0,64,6,97,3413
13342128,0.0c,8.658873900293255,5,0,931,10.806967741935484,2,0.0021482277121374865,2,4,0,9.927390029325515,48.98563049853374,8.733137829912025,0,0,0,0,0,0,0,5,0.3636363636363637,36,0,21.83284457478006,0,106.4,1,11,13,8,20,0.021482277121374863,20,0,15.449899597988733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5454545454545454,0,0,1,5,4,155
13349609,3.0c,15.262716843281098,166,19,9849,12.168477593615716,0,0,0,50,0,14.44812245267639,39.04111040666609,15.519290724471416,3,0.0003045994517209869,3,3,9,6,0,56,0.3442622950819672,192,0,38.79822681117854,0,1458.5,1,61,216,39,106,0.010762513960808203,106,18,43.36087214122113,24,0.0024367956137678953,24,0,8,0,0,0,1,0,4,4,0,5,0,0.4918032786885246,0,0,22,6,39,1629
13377503,1.0c,13.18607582863048,38,5,3209,11.265301645338209,1,0.0003116235587410408,1,22,2,13.294358159128844,42.10808361815438,14.924378030363249,3,0.0009348706762231224,3,3,7,0,0,19,0.391304347826087,131,0,37.31094507590811,0,533.6,1,23,76,17,46,0.014334683702087878,46,5,26.388031127053,1,0.0003116235587410408,1,0,2,0,0,0,0,0,3,2,0,1,0,0.4782608695652174,0,0,9,5,11,547
13395099,1.0c,17.861594936708855,21,1,2154,7.793063291139241,0,0,0,8,0,22.160316455696208,6.537943037974685,18.129113924050635,0,0,0,0,2,3,0,8,0.1,75,0,45.322784810126585,0,493.5,1,10,28,10,20,0.009285051067780872,20,7,22.87460691435179,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0.9,0,0,12,4,7,395
13396066,2.0c,17.580417215634604,46,8,3942,15.56693602693603,0,0,0,30,2,16.870389401258965,20.109400527009257,20.094744546918463,0,0,0,0,10,5,0,21,0.4782608695652174,140,0,50.23686136729615,0,1668.5,1,23,81,31,43,0.010908168442415015,43,5,27.37211521390788,0,0,0,0,1,0,0,0,0,0,5,4,0,0,0,0.391304347826087,0,0,26,2,15,594
13403355,0.0c,6.400200945626477,8,0,559,9.531382978723409,1,0.0017889087656529517,1,2,0,8.819503546099291,50.4338888888889,8.007565011820331,0,0,0,0,0,0,0,6,0.4444444444444444,25,0,20.01891252955083,0,103,1,9,11,5,10,0.017889087656529516,10,0,12.69535971483266,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.3333333333333333,0,0,2,1,3,94
13409094,0.0c,11.47888888888889,3,0,331,12.34148148148148,0,0,0,0,0,16.34111111111111,9.965000000000003,16.08888888888889,0,0,0,0,0,0,0,1,0.6666666666666666,24,0,40.22222222222222,0,114,1,3,8,1,2,0.006042296072507553,2,0,10.348469228349536,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3333333333333333,0,0,0,1,0,54
13410295,3.0c,17.259999999999998,208,34,14043,11.8975796178344,1,7.120985544399345e-05,1,104,4,16.202411889596608,34.826165605095554,17.893333333333334,2,0.0001424197108879869,2,2,20,17,0,74,0.37333333333333335,247,0,44.733333333333334,0,2171.3333333333335,1,75,337,103,93,0.006622516556291391,93,36,51.52834223420371,28,0.001993875952431817,28,0,5,0,0,1,2,1,11,8,1,2,0,0.4666666666666667,0,0,44,6,65,2355
13410538,2.0c,9.723228583864206,351,43,24234,11.361356783919597,5,0.0002063216967896344,5,118,5,9.688611561745738,53.50880999485619,9.704902465081313,13,0.0005364364116530495,13,13,69,18,0,184,0.38976377952755903,294,0,24.26225616270328,0,4771.6,1,254,512,79,46,0.0018981596104646365,46,40,66.08724118235003,70,0.0028885037550548816,70,0,21,3,2,1,10,1,11,8,1,8,0,0.4094488188976378,0,0,63,5,81,3980
13411107,4.0c,12.415101403894935,201,30,12365,11.102585295530991,0,0,0,73,4,13.0340351257925,41.46976711981938,14.159571752621,5,0.0004043671653861706,5,5,25,3,0,74,0.4086021505376344,231,0,35.3989293815525,0,2090.8,1,93,273,57,90,0.007278608976951072,90,39,48.617978911828175,23,0.0018600889607763849,23,0,15,0,0,0,0,1,11,2,2,6,0,0.5483870967741935,0,0,39,5,48,2081
